Domain Code,Domain,Area Code (FAO),Country,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,1977,1977,tonnes,4245900,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,1978,1978,tonnes,4560900,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,1979,1979,tonnes,4273500,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,1980,1980,tonnes,4354000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,1981,1981,tonnes,4580000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,1982,1982,tonnes,4221300,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,1983,1983,tonnes,4647700,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,1984,1984,tonnes,5247700,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,1985,1985,tonnes,5389800,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,1986,1986,tonnes,5714000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,1987,1987,tonnes,5917900,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,1988,1988,tonnes,5989900,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,1989,1989,tonnes,6409200,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,1990,1990,tonnes,7153000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,1991,1991,tonnes,7853100,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,1992,1992,tonnes,8523000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,1993,1993,tonnes,9945000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,1994,1994,tonnes,10686000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,1995,1995,tonnes,10182000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,1996,1996,tonnes,10299000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,1997,1997,tonnes,13340000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,1998,1998,tonnes,15100000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,1999,1999,tonnes,16810000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,2000,2000,tonnes,14137300,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,2001,2001,tonnes,14209900,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,2002,2002,tonnes,13304400,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,2003,2003,tonnes,13856600,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,2004,2004,tonnes,16744500,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,2005,2005,tonnes,18887800,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,2006,2006,tonnes,20997800,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,2007,2007,tonnes,23823000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,2008,2008,tonnes,26217000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,2009,2009,tonnes,26469500,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,2010,2010,tonnes,29780000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,2011,2011,tonnes,28455100,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,2012,2012,tonnes,26509000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,2013,2013,tonnes,27575000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,2014,2014,tonnes,29724550,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,2015,2015,tonnes,29221000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,2016,2016,tonnes,29135000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,2017,2017,tonnes,30477000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,2018,2018,tonnes,30808000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,2019,2019,tonnes,30460000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,486,Bananas,2020,2020,tonnes,31504000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1961,1961,tonnes,2819000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1962,1962,tonnes,3150000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1963,1963,tonnes,2420000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1964,1964,tonnes,2038000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1965,1965,tonnes,2521000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1966,1966,tonnes,2382000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1967,1967,tonnes,2348400,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1968,1968,tonnes,3503600,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1969,1969,tonnes,2423800,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1970,1970,tonnes,2716300,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1971,1971,tonnes,2784400,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1972,1972,tonnes,2577000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1973,1973,tonnes,2379100,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1974,1974,tonnes,2371000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1975,1975,tonnes,3134700,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1976,1976,tonnes,3191900,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1977,1977,tonnes,2343800,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1978,1978,tonnes,2311200,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1979,1979,tonnes,2142000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1980,1980,tonnes,1623700,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1981,1981,tonnes,2293000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1982,1982,tonnes,1992600,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1983,1983,tonnes,1866800,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1984,1984,tonnes,1834000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1985,1985,tonnes,1555900,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1986,1986,tonnes,1962500,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1987,1987,tonnes,1669400,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1988,1988,tonnes,1576800,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1989,1989,tonnes,1721600,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1990,1990,tonnes,1485700,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1991,1991,tonnes,1632400,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1992,1992,tonnes,1698700,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1993,1993,tonnes,1512400,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1994,1994,tonnes,1312700,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1995,1995,tonnes,1283000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1996,1996,tonnes,1510000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1997,1997,tonnes,1462000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1998,1998,tonnes,1679400,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,1999,1999,tonnes,1537800,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,2000,2000,tonnes,1447000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,2001,2001,tonnes,1430600,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,2002,2002,tonnes,1424500,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,2003,2003,tonnes,1407400,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,2004,2004,tonnes,1297600,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,2005,2005,tonnes,1207100,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,2006,2006,tonnes,1220600,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,2007,2007,tonnes,1330000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,2008,2008,tonnes,1200000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,2009,2009,tonnes,1689100,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,2010,2010,tonnes,1354700,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,2011,2011,tonnes,1662900,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,2012,2012,tonnes,1620000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,2013,2013,tonnes,1750000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,2014,2014,tonnes,1830000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,2015,2015,tonnes,1613000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,2016,2016,tonnes,1440000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,2017,2017,tonnes,1747450,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,2018,2018,tonnes,1780810,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,2019,2019,tonnes,1633070,,Official data
QCL,Crops and livestock products,100,India,5510,Production,44,Barley,2020,2020,tonnes,1720000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,782,"Bastfibres, other",1961,1961,tonnes,416200,,Official data
QCL,Crops and livestock products,100,India,5510,Production,782,"Bastfibres, other",1962,1962,tonnes,392700,,Official data
QCL,Crops and livestock products,100,India,5510,Production,782,"Bastfibres, other",1963,1963,tonnes,417460,,Official data
QCL,Crops and livestock products,100,India,5510,Production,782,"Bastfibres, other",1964,1964,tonnes,367640,,Official data
QCL,Crops and livestock products,100,India,5510,Production,782,"Bastfibres, other",1965,1965,tonnes,290780,,Official data
QCL,Crops and livestock products,100,India,5510,Production,782,"Bastfibres, other",1966,1966,tonnes,277044,,Official data
QCL,Crops and livestock products,100,India,5510,Production,782,"Bastfibres, other",1967,1967,tonnes,300360,,Official data
QCL,Crops and livestock products,100,India,5510,Production,782,"Bastfibres, other",1968,1968,tonnes,230562,,Official data
QCL,Crops and livestock products,100,India,5510,Production,782,"Bastfibres, other",1969,1969,tonnes,270454,,Official data
QCL,Crops and livestock products,100,India,5510,Production,782,"Bastfibres, other",1970,1970,tonnes,290800,,Official data
QCL,Crops and livestock products,100,India,5510,Production,782,"Bastfibres, other",1971,1971,tonnes,261872,,Official data
QCL,Crops and livestock products,100,India,5510,Production,782,"Bastfibres, other",1972,1972,tonnes,249288,,Official data
QCL,Crops and livestock products,100,India,5510,Production,782,"Bastfibres, other",1973,1973,tonnes,315252,,Official data
QCL,Crops and livestock products,100,India,5510,Production,782,"Bastfibres, other",1974,1974,tonnes,303050,,Official data
QCL,Crops and livestock products,100,India,5510,Production,782,"Bastfibres, other",1975,1975,tonnes,327802,,Official data
QCL,Crops and livestock products,100,India,5510,Production,782,"Bastfibres, other",1976,1976,tonnes,369608,,Official data
QCL,Crops and livestock products,100,India,5510,Production,782,"Bastfibres, other",1977,1977,tonnes,376668,,Official data
QCL,Crops and livestock products,100,India,5510,Production,782,"Bastfibres, other",1978,1978,tonnes,389694,,Official data
QCL,Crops and livestock products,100,India,5510,Production,782,"Bastfibres, other",1979,1979,tonnes,386610,,Official data
QCL,Crops and livestock products,100,India,5510,Production,782,"Bastfibres, other",1980,1980,tonnes,350906,,Official data
QCL,Crops and livestock products,100,India,5510,Production,782,"Bastfibres, other",1981,1981,tonnes,341240,,Official data
QCL,Crops and livestock products,100,India,5510,Production,782,"Bastfibres, other",1982,1982,tonnes,262200,,Official data
QCL,Crops and livestock products,100,India,5510,Production,782,"Bastfibres, other",1983,1983,tonnes,298000,,Official data
